ts_utc,sym,expiry,dte,spot,strike,cp,bid,ask,mid,last,volume,open_interest,iv,delta,gamma,vega,theta,day_open,day_high,day_low,prev_close
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,731.0,C,9.11,9.75,9.43,10.98,1006,2062,0.2077,0.8656,0.0267,0.0861,-0.5378,6.39,11.7,5.92,10.59
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,732.0,C,8.48,8.65,8.565,9.08,1529,1757,0.2066,0.8404,0.0304,0.0962,-0.6581,5.64,11.1,5.23,9.62
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,733.0,C,7.64,7.79,7.715,7.9,1602,1220,0.2047,0.8111,0.0343,0.1068,-0.8046,5.03,9.88,4.53,8.795
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,734.0,C,6.79,6.98,6.885,6.9,6576,3797,0.1985,0.7777,0.0383,0.1172,-0.9814,4.22,9.56,3.87,7.875
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,735.0,C,6.03,6.17,6.1,6.59,22657,8526,0.1973,0.74,0.0423,0.1272,-1.1927,3.65,8.63,3.27,7.03
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,736.0,C,5.29,5.42,5.355,5.5,42914,4244,0.1951,0.6981,0.046,0.1364,-1.4427,3.12,7.65,2.75,6.225
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,737.0,C,4.62,4.68,4.65,4.75,34023,3792,0.193,0.6522,0.0494,0.1442,-1.7355,2.76,7.0,2.27,5.46
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,738.0,C,3.96,4.02,3.99,4.14,39679,3576,0.1905,0.6028,0.0522,0.1503,-2.0748,2.38,6.19,1.87,4.735
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,739.0,C,3.39,3.4,3.395,3.33,26870,5477,0.1881,0.5504,0.0543,0.1541,-2.4398,1.9,5.54,1.5,4.07
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,740.0,C,2.84,2.85,2.845,2.82,85207,9097,0.1861,0.4959,0.0554,0.1553,-2.5948,1.58,4.88,1.2,3.455
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,741.0,C,2.3,2.34,2.32,2.32,55951,7953,0.1828,0.4401,0.0555,0.1536,-2.2911,1.3,4.2,0.94,2.9
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,742.0,C,1.86,1.89,1.875,1.89,55776,6533,0.1807,0.3843,0.0544,0.149,-1.8629,1.05,3.68,0.74,2.405
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,743.0,C,1.47,1.51,1.49,1.48,41365,5419,0.1785,0.3299,0.052,0.1415,-1.4852,0.85,3.14,0.57,1.965
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,744.0,C,1.16,1.19,1.175,1.17,31282,6129,0.177,0.2785,0.0486,0.1316,-1.1684,0.63,2.67,0.44,1.585
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,745.0,C,0.91,0.92,0.915,0.92,61216,13975,0.1763,0.2316,0.0443,0.12,-0.9103,0.46,2.24,0.34,1.255
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,746.0,C,0.69,0.71,0.7,0.69,27232,14457,0.1755,0.1903,0.0394,0.1075,-0.7058,0.45,1.87,0.26,0.995
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,747.0,C,0.54,0.55,0.545,0.53,21880,4485,0.1768,0.155,0.0344,0.0948,-0.5469,0.37,1.55,0.2,0.775
